"x","y","elev","grad"
706.025,436.85,157.46,0.005843306
711.05,436.85,157.37,0.00285505
716.075,436.85,157.3,0.002501644
721.1,436.85,157.3,0.003415319
726.125,436.85,157.33,0.004344161
731.15,436.85,157.47,0.005654769
736.175,436.85,157.5,0.0078921
741.2,436.85,157.39,0.01093549
746.225,436.85,157.32,0.01464836
751.25,436.85,157.26,0.01855457
756.275,436.85,157.18,0.0217023
761.3,436.85,157.1,0.02384616
766.325,436.85,157.01,0.02589146
771.35,436.85,156.92,0.02900559
776.375,436.85,156.8,0.03366403
781.4,436.85,156.66,0.04019582
786.425,436.85,156.53,0.0483103
791.45,436.85,156.37,0.0575787
796.475,436.85,156.1,0.0675406
801.5,436.85,155.72,0.07804201
806.525,436.85,155.32,0.08911692
811.55,436.85,154.88,0.1009016
816.575,436.85,154.39,0.1142503
821.6,436.85,153.86,0.1282959
826.625,436.85,153.33,0.1423905
831.65,436.85,152.82,0.1562788
836.675,436.85,152.26,0.1707839
841.7,436.85,151.59,0.1870035
846.725,436.85,150.91,0.2046132
851.75,436.85,150.39,0.2209846
856.775,436.85,149.46,0.2317349
861.8,436.85,148.14,0.2345696
866.825,436.85,146.49,0.2278465
871.85,436.85,144.27,0.2151408
876.875,436.85,142.62,0.2002786
881.9,436.85,142.15,0.1805595
886.925,436.85,141.74,0.1601488
891.95,436.85,141.46,0.1422235
896.975,436.85,141.13,0.1253346
902,436.85,141.17,0.1140281
907.025,436.85,141.16,0.1084148
912.05,436.85,141.2,0.1114586
917.075,436.85,140.92,0.1165457
922.1,436.85,140.58,0.1191156
927.125,436.85,142.78,0.1186425
932.15,436.85,142.01,0.1147115
937.175,436.85,139.49,0.1078126
942.2,436.85,138.25,0.09969978
947.225,436.85,138.56,0.09348581
952.25,436.85,138.48,0.09189157
957.275,436.85,138.39,0.09348324
962.3,436.85,138.46,0.09831176
967.325,436.85,138.33,0.1151265
972.35,436.85,137.71,0.14661
977.375,436.85,136.69,0.183054
982.4,436.85,135.69,0.2227576
987.425,436.85,134.32,0.2610661
992.45,436.85,132.51,0.2968528
997.475,436.85,130.7,0.3188426
1002.5,436.85,129.3,0.2961148
-2.5,441.9,139.11,0.2510754
2.525,441.9,140.04,0.2474626
7.55,441.9,141.07,0.2383983
12.575,441.9,142.02,0.230468
17.6,441.9,142.75,0.2250685
22.625,441.9,143.4,0.2198165
27.65,441.9,144.02,0.2124984
32.675,441.9,144.62,0.2044201
37.7,441.9,145.19,0.1956078
42.725,441.9,145.73,0.1860864
47.75,441.9,146.25,0.1757369
52.775,441.9,146.74,0.1637576
57.8,441.9,147.2,0.1498775
62.825,441.9,147.62,0.1349682
67.85,441.9,148.02,0.119587
72.875,441.9,148.39,0.1035875
77.9,441.9,148.72,0.08696833
82.925,441.9,148.99,0.0705096
87.95,441.9,149.1,0.05516157
92.975,441.9,149.07,0.04164771
98,441.9,148.97,0.03099032
103.025,441.9,148.85,0.02539938
108.05,441.9,148.71,0.0256315
113.075,441.9,148.58,0.02923012
118.1,441.9,148.45,0.03383094
123.125,441.9,148.3,0.03870394
128.15,441.9,148.07,0.04356416
133.175,441.9,147.78,0.04801904
138.2,441.9,147.51,0.05089524
143.225,441.9,147.25,0.05102954
148.25,441.9,146.99,0.04873501
153.275,441.9,146.74,0.04552503
158.3,441.9,146.49,0.04298442
163.325,441.9,146.33,0.04156876
168.35,441.9,146.41,0.04111616
173.375,441.9,146.5,0.04146958
178.4,441.9,146.37,0.04206902
183.425,441.9,146.17,0.04218028
188.45,441.9,145.96,0.04135639
193.475,441.9,145.76,0.03965477
198.5,441.9,145.57,0.03874328
203.525,441.9,145.46,0.041688
208.55,441.9,145.64,0.04929686
213.575,441.9,146.03,0.05919206
218.6,441.9,146.43,0.06837985
223.625,441.9,146.81,0.07448752
228.65,441.9,147.19,0.07604812
233.675,441.9,147.57,0.07334302
238.7,441.9,147.93,0.0682652
243.725,441.9,148.25,0.06261549
248.75,441.9,148.47,0.05740158
253.775,441.9,148.61,0.05297407
258.8,441.9,148.76,0.04968496
263.825,441.9,148.91,0.04774558
268.85,441.9,149.07,0.04702286
273.875,441.9,149.21,0.047137
278.9,441.9,149.3,0.04756197
283.925,441.9,149.37,0.04792199
288.95,441.9,149.43,0.04811091
293.975,441.9,149.48,0.04805768
299,441.9,149.54,0.04803229
304.025,441.9,149.61,0.04829451
309.05,441.9,149.71,0.04908237
314.075,441.9,149.77,0.05062097
319.1,441.9,149.72,0.05290691
324.125,441.9,149.64,0.05611343
329.15,441.9,149.55,0.060479
334.175,441.9,149.46,0.06579619
339.2,441.9,149.37,0.07120305
344.225,441.9,149.22,0.07601591
349.25,441.9,148.9,0.07997892
354.275,441.9,148.49,0.08321858
359.3,441.9,148.13,0.08569845
364.325,441.9,147.8,0.08726492
369.35,441.9,147.51,0.08767779
374.375,441.9,147.2,0.08724776
379.4,441.9,146.79,0.08618452
384.425,441.9,146.36,0.08317126
389.45,441.9,145.94,0.0754031
394.475,441.9,145.54,0.06124721
399.5,441.9,145.16,0.04179292
404.525,441.9,144.86,0.02295373
409.55,441.9,144.84,0.02639046
414.575,441.9,145.2,0.04838256
419.6,441.9,145.84,0.07126266
424.625,441.9,146.54,0.090915
429.65,441.9,147.25,0.1050517
434.675,441.9,147.92,0.1116815
439.7,441.9,148.5,0.1109956
444.725,441.9,149.04,0.1056039
449.75,441.9,149.57,0.09786612
454.775,441.9,150.05,0.08889203
459.8,441.9,150.44,0.07938266
464.825,441.9,150.77,0.07032663
469.85,441.9,151.05,0.06271497
474.875,441.9,151.28,0.05737646
479.9,441.9,151.47,0.05443264
484.925,441.9,151.63,0.05326476
489.95,441.9,151.81,0.05300226
494.975,441.9,152.02,0.05303939
500,441.9,152.27,0.05277811
505.025,441.9,152.52,0.05190508
510.05,441.9,152.77,0.05061045
515.075,441.9,153.02,0.04919218
520.1,441.9,153.27,0.04784399
525.125,441.9,153.48,0.04685706
530.15,441.9,153.61,0.04653494
535.175,441.9,153.71,0.04680882
540.2,441.9,153.87,0.04761166
545.225,441.9,154.04,0.04887554
550.25,441.9,154.2,0.05068715
555.275,441.9,154.38,0.0529556
560.3,441.9,154.59,0.05537029
565.325,441.9,154.83,0.05766392
570.35,441.9,155.08,0.05960609
575.375,441.9,155.36,0.06095954
580.4,441.9,155.64,0.06152307
585.425,441.9,155.92,0.06144725
590.45,441.9,156.18,0.0608837
595.475,441.9,156.4,0.06003396
600.5,441.9,156.59,0.05868844
605.525,441.9,156.79,0.05654892
610.55,441.9,157.01,0.05378074
615.575,441.9,157.26,0.0509137
620.6,441.9,157.5,0.04838292
625.625,441.9,157.71,0.04628252
630.65,441.9,157.81,0.04410426
635.675,441.9,157.87,0.04136905
640.7,441.9,157.97,0.0382869
645.725,441.9,158.12,0.03534905
650.75,441.9,158.37,0.03316766
655.775,441.9,158.51,0.03239548
660.8,441.9,158.4,0.03278546
665.825,441.9,158.19,0.03387437
670.85,441.9,157.94,0.03532555
675.875,441.9,157.72,0.0363707
680.9,441.9,157.55,0.03612646
685.925,441.9,157.48,0.03401805
690.95,441.9,157.59,0.03031273
695.975,441.9,157.71,0.02516377
701,441.9,157.65,0.01923138
706.025,441.9,157.53,0.01329499
711.05,441.9,157.4,0.008612022
716.075,441.9,157.28,0.006066704
721.1,441.9,157.21,0.005032517
726.125,441.9,157.21,0.004773608
731.15,441.9,157.35,0.005356189
736.175,441.9,157.47,0.007008127
741.2,441.9,157.44,0.009624947
746.225,441.9,157.36,0.01314364
751.25,441.9,157.3,0.01722083
756.275,441.9,157.24,0.02097683
761.3,441.9,157.16,0.02370168
766.325,441.9,157.06,0.0261826
771.35,441.9,156.95,0.02987967
776.375,441.9,156.83,0.03563622
781.4,441.9,156.7,0.04350776
786.425,441.9,156.56,0.05345907
791.45,441.9,156.38,0.0650223
796.475,441.9,156.08,0.07747927
801.5,441.9,155.64,0.09045858
806.525,441.9,155.14,0.1039332
811.55,441.9,154.6,0.1178568
816.575,441.9,154.03,0.1321316
821.6,441.9,153.44,0.1459891
826.625,441.9,152.84,0.1588184
831.65,441.9,152.23,0.1712086
836.675,441.9,151.6,0.1836226
841.7,441.9,150.88,0.1972248
846.725,441.9,150.14,0.2116557
851.75,441.9,149.56,0.2236706
856.775,441.9,148.73,0.2291713
861.8,441.9,147.41,0.2280283
866.825,441.9,145.84,0.2186376
871.85,441.9,143.8,0.2066581
876.875,441.9,142.21,0.1910245
881.9,441.9,141.73,0.1712926
886.925,441.9,141.55,0.1473158
891.95,441.9,141.52,0.1282726
896.975,441.9,141.45,0.1123954
902,441.9,141.13,0.100538
907.025,441.9,140.87,0.1006918
912.05,441.9,140.9,0.106538
917.075,441.9,140.67,0.1135788
922.1,441.9,139.9,0.1170991
927.125,441.9,140.3,0.1171091
932.15,441.9,140.24,0.1134775
937.175,441.9,137.97,0.1081174
942.2,441.9,137.29,0.101139
947.225,441.9,137.68,0.09727116
952.25,441.9,137.92,0.0980892
957.275,441.9,138,0.1004341
962.3,441.9,138.07,0.1083902
967.325,441.9,138.01,0.1260802
972.35,441.9,137.47,0.1561362
977.375,441.9,136.43,0.1897357
982.4,441.9,135.15,0.2267254
987.425,441.9,133.76,0.2572261
992.45,441.9,132.07,0.2873402
997.475,441.9,130.42,0.3017303
1002.5,441.9,129.16,0.26779
-2.5,446.95,138.35,0.2466719
2.525,446.95,139.24,0.2424252
7.55,446.95,140.22,0.2362489
12.575,446.95,141.13,0.2314832
17.6,446.95,141.82,0.2277839
22.625,446.95,142.34,0.2242996
27.65,446.95,142.94,0.2188552
32.675,446.95,143.66,0.2124175
37.7,446.95,144.34,0.2047439
42.725,446.95,144.94,0.1955491
47.75,446.95,145.45,0.1860669
52.775,446.95,146.01,0.1755636
57.8,446.95,146.55,0.1628558
62.825,446.95,147.02,0.1485776
67.85,446.95,147.47,0.1334374
72.875,446.95,147.94,0.1172641
77.9,446.95,148.35,0.1001345
82.925,446.95,148.68,0.08261654
87.95,446.95,148.87,0.06580139
92.975,446.95,148.9,0.05035043
98,446.95,148.84,0.03675384
103.025,446.95,148.75,0.0266227
108.05,446.95,148.66,0.02224564
113.075,446.95,148.57,0.02348121
118.1,446.95,148.47,0.02757405
123.125,446.95,148.34,0.03273212
128.15,446.95,148.15,0.03829146
133.175,446.95,147.89,0.04353011
138.2,446.95,147.64,0.04727166
143.225,446.95,147.37,0.04817716
148.25,446.95,147.13,0.04684695
153.275,446.95,146.89,0.04465468
158.3,446.95,146.65,0.04295208
163.325,446.95,146.5,0.04222171
168.35,446.95,146.54,0.04222324
173.375,446.95,146.65,0.04276955
178.4,446.95,146.55,0.04351588
183.425,446.95,146.35,0.04349548
188.45,446.95,146.14,0.04248432
193.475,446.95,145.94,0.04064005
198.5,446.95,145.75,0.03941672
203.525,446.95,145.67,0.04183569
208.55,446.95,145.84,0.04871211
213.575,446.95,146.24,0.05787385
218.6,446.95,146.65,0.06652235
223.625,446.95,147.01,0.07225891
228.65,446.95,147.37,0.0736306
233.675,446.95,147.73,0.07080618
238.7,446.95,148.07,0.06585658
243.725,446.95,148.39,0.0605424
248.75,446.95,148.63,0.05570264
253.775,446.95,148.78,0.05152484
258.8,446.95,148.94,0.04827359
263.825,446.95,149.09,0.04621002
268.85,446.95,149.25,0.04536977
273.875,446.95,149.41,0.0453303
278.9,446.95,149.52,0.04565966
283.925,446.95,149.59,0.04609649
288.95,446.95,149.65,0.04645384
293.975,446.95,149.71,0.04664089
299,446.95,149.77,0.04688627
304.025,446.95,149.83,0.04736023
309.05,446.95,149.92,0.04826267
314.075,446.95,149.99,0.04973528
319.1,446.95,149.97,0.05183762
324.125,446.95,149.9,0.05474256
329.15,446.95,149.83,0.05875264
334.175,446.95,149.76,0.06386864
339.2,446.95,149.69,0.06949303
344.225,446.95,149.55,0.07483358
349.25,446.95,149.25,0.07964654
354.275,446.95,148.82,0.08386758
359.3,446.95,148.44,0.08731272
364.325,446.95,148.1,0.08976068
369.35,446.95,147.78,0.09093233
374.375,446.95,147.44,0.09098488
379.4,446.95,147.03,0.09036676
384.425,446.95,146.6,0.08809923
389.45,446.95,146.16,0.08159982
394.475,446.95,145.75,0.06877954
399.5,446.95,145.36,0.05020558
404.525,446.95,144.99,0.02935907
409.55,446.95,144.87,0.021253
414.575,446.95,145.15,0.03902058
419.6,446.95,145.72,0.06195342
424.625,446.95,146.4,0.08301912
429.65,446.95,147.05,0.09976658
434.675,446.95,147.73,0.1099953
439.7,446.95,148.3,0.1126405
444.725,446.95,148.87,0.1098125
449.75,446.95,149.42,0.1040082
454.775,446.95,149.95,0.09644707
459.8,446.95,150.37,0.08797245
464.825,446.95,150.71,0.07956114
469.85,446.95,151.01,0.07201017
474.875,446.95,151.26,0.06599071
479.9,446.95,151.44,0.06214849
484.925,446.95,151.61,0.05995941
489.95,446.95,151.82,0.0585726
494.975,446.95,152.07,0.05756278
500,446.95,152.35,0.05639879
505.025,446.95,152.6,0.05481796
510.05,446.95,152.88,0.05299458
515.075,446.95,153.15,0.05102087
520.1,446.95,153.4,0.04936048
525.125,446.95,153.64,0.04807126
530.15,446.95,153.81,0.04753818
535.175,446.95,153.92,0.04771424
540.2,446.95,154.08,0.04858001
545.225,446.95,154.22,0.05001604
550.25,446.95,154.4,0.05200645
555.275,446.95,154.57,0.05433655
560.3,446.95,154.78,0.0568694
565.325,446.95,155.02,0.05933169
570.35,446.95,155.29,0.06145945
575.375,446.95,155.56,0.06292845
580.4,446.95,155.84,0.06355489
585.425,446.95,156.14,0.06347987
590.45,446.95,156.41,0.06280541
595.475,446.95,156.63,0.06175795
600.5,446.95,156.82,0.06020438
605.525,446.95,157.01,0.05785408
610.55,446.95,157.24,0.05485737
615.575,446.95,157.48,0.05165037
620.6,446.95,157.71,0.04873687
625.625,446.95,157.9,0.04615131
630.65,446.95,158.01,0.04344952
635.675,446.95,158.05,0.04027173
640.7,446.95,158.13,0.03690969
645.725,446.95,158.25,0.03396229
650.75,446.95,158.46,0.03194334
655.775,446.95,158.63,0.03130846
660.8,446.95,158.56,0.03207143
665.825,446.95,158.41,0.03345205
670.85,446.95,158.21,0.03536304
675.875,446.95,157.97,0.03718845
680.9,446.95,157.8,0.03810642
685.925,446.95,157.65,0.03758586
690.95,446.95,157.7,0.03552245
695.975,446.95,157.79,0.03203943
701,446.95,157.73,0.02717079
706.025,446.95,157.61,0.02122429
711.05,446.95,157.45,0.01560041
716.075,446.95,157.28,0.01159106
721.1,446.95,157.18,0.009278605
726.125,446.95,157.2,0.008000414
731.15,446.95,157.34,0.007795556
736.175,446.95,157.51,0.008476513
741.2,446.95,157.51,0.01006391
746.225,446.95,157.44,0.01277521
751.25,446.95,157.38,0.01667326
756.275,446.95,157.32,0.02085376
761.3,446.95,157.23,0.02414413
766.325,446.95,157.11,0.02702499
771.35,446.95,156.98,0.03131387
776.375,446.95,156.85,0.03821732
781.4,446.95,156.71,0.04776159
786.425,446.95,156.55,0.05954253
791.45,446.95,156.3,0.07301997
796.475,446.95,155.96,0.08743255
801.5,446.95,155.45,0.1021739
806.525,446.95,154.85,0.1171956
811.55,446.95,154.19,0.132241
816.575,446.95,153.56,0.1468155
821.6,446.95,152.93,0.1598826
826.625,446.95,152.24,0.1708699
831.65,446.95,151.5,0.1810689
836.675,446.95,150.81,0.1907672
841.7,446.95,150.05,0.2009079
846.725,446.95,149.26,0.211953
851.75,446.95,148.54,0.2197753
856.775,446.95,147.84,0.2196045
861.8,446.95,146.67,0.2137365
866.825,446.95,145.42,0.2014287
871.85,446.95,143.79,0.1898634
876.875,446.95,142.02,0.1736804
881.9,446.95,141.51,0.1514415
886.925,446.95,142.22,0.1278716
891.95,446.95,143.43,0.1099824
896.975,446.95,142.94,0.09771622
902,446.95,141.9,0.09021607
907.025,446.95,141.57,0.09209313
912.05,446.95,141.45,0.1006531
917.075,446.95,140.11,0.1105529
922.1,446.95,139.53,0.1146875
927.125,446.95,138.52,0.1145108
932.15,446.95,137.75,0.1111391
937.175,446.95,137.41,0.1063871
942.2,446.95,136.61,0.1003602
947.225,446.95,136.87,0.09929199
952.25,446.95,137.02,0.1043754
957.275,446.95,137.26,0.1055544
962.3,446.95,137.5,0.1140708
967.325,446.95,137.57,0.1362666
972.35,446.95,137.03,0.1657696
977.375,446.95,135.99,0.1949884
982.4,446.95,134.75,0.2235779
987.425,446.95,133.77,0.2446221
992.45,446.95,132.39,0.2594401
997.475,446.95,130.73,0.2535759
1002.5,446.95,129.38,0.2095014
-2.5,452,137.62,0.2236029
2.525,452,138.44,0.2323686
7.55,452,139.34,0.2322903
12.575,452,140.19,0.2298044
17.6,452,140.83,0.2276915
22.625,452,141.27,0.225702
27.65,452,141.61,0.2222612
32.675,452,142.28,0.2159864
37.7,452,143.1,0.2095033
42.725,452,143.88,0.2016582
47.75,452,144.5,0.1924105
52.775,452,145.09,0.1831253
57.8,452,145.76,0.1721862
62.825,452,146.35,0.1592092
67.85,452,146.82,0.1451662
72.875,452,147.34,0.1296486
77.9,452,147.86,0.1126763
82.925,452,148.3,0.09493296
87.95,452,148.61,0.07728392
92.975,452,148.71,0.0605342
98,452,148.71,0.04504028
103.025,452,148.66,0.03152676
108.05,452,148.61,0.02212234
113.075,452,148.57,0.0189416
118.1,452,148.51,0.02128824
123.125,452,148.4,0.02628783
128.15,452,148.24,0.03229037
133.175,452,148.04,0.03826574
138.2,452,147.8,0.04289404
143.225,452,147.54,0.04471026
148.25,452,147.28,0.04419769
153.275,452,147.05,0.04315443
158.3,452,146.83,0.04247406
163.325,452,146.73,0.04253985
168.35,452,146.76,0.04319828
173.375,452,146.81,0.04415762
178.4,452,146.74,0.04510447
183.425,452,146.54,0.04522234
188.45,452,146.33,0.043964
193.475,452,146.13,0.04185472
198.5,452,145.95,0.04017527
203.525,452,145.9,0.04176313
208.55,452,146.1,0.04768527
213.575,452,146.46,0.05602524
218.6,452,146.87,0.0641381
223.625,452,147.21,0.06964661
228.65,452,147.53,0.07108392
233.675,452,147.86,0.06845135
238.7,452,148.19,0.06373343
243.725,452,148.49,0.05885915
248.75,452,148.74,0.0544701
253.775,452,148.93,0.05065079
258.8,452,149.09,0.04754996
263.825,452,149.26,0.04541443
268.85,452,149.43,0.04435893
273.875,452,149.58,0.04414082
278.9,452,149.71,0.04437194
283.925,452,149.79,0.04481187
288.95,452,149.86,0.04529061
293.975,452,149.93,0.04567998
299,452,150,0.04610597
304.025,452,150.08,0.04677086
309.05,452,150.14,0.04776737
314.075,452,150.19,0.04917401
319.1,452,150.19,0.05107229
324.125,452,150.15,0.05364725
329.15,452,150.1,0.0573369
334.175,452,150.05,0.06219518
339.2,452,150,0.06783812
344.225,452,149.86,0.07354
349.25,452,149.56,0.07899222
354.275,452,149.17,0.0841108
359.3,452,148.77,0.08842327
364.325,452,148.42,0.0916561
369.35,452,148.09,0.09349388
374.375,452,147.73,0.0940806
379.4,452,147.31,0.09403208
384.425,452,146.87,0.0926736
389.45,452,146.43,0.08766547
394.475,452,146,0.07669856
399.5,452,145.62,0.05971937
404.525,452,145.21,0.03888309
409.55,452,144.87,0.0210543
414.575,452,145.02,0.02786602
419.6,452,145.5,0.04993155
424.625,452,146.13,0.07234651
429.65,452,146.75,0.09166874
434.675,452,147.33,0.1057652
439.7,452,147.9,0.1129161
444.725,452,148.51,0.1138853
449.75,452,149.19,0.1113865
454.775,452,149.74,0.1065969
459.8,452,150.21,0.1004421
464.825,452,150.57,0.09390298
469.85,452,150.89,0.08740718
474.875,452,151.17,0.08119277
479.9,452,151.36,0.07605424
484.925,452,151.54,0.07235757
489.95,452,151.83,0.0693003
494.975,452,152.15,0.06651005
500,452,152.46,0.063621
505.025,452,152.73,0.06036648
510.05,452,153.01,0.05709501
515.075,452,153.31,0.05401787
520.1,452,153.57,0.05126825
525.125,452,153.8,0.04929873
530.15,452,154.04,0.04818762
535.175,452,154.21,0.048034
540.2,452,154.37,0.04875874
545.225,452,154.49,0.05030493
550.25,452,154.62,0.05246289
555.275,452,154.84,0.05496146
560.3,452,155.06,0.05763792
565.325,452,155.3,0.06034212
570.35,452,155.55,0.06273003
575.375,452,155.83,0.06431981
580.4,452,156.09,0.06494084
585.425,452,156.37,0.06468737
590.45,452,156.69,0.06386675
595.475,452,156.94,0.06259114
600.5,452,157.14,0.06081554
605.525,452,157.31,0.05828141
610.55,452,157.51,0.05503571
615.575,452,157.74,0.0515462
620.6,452,157.95,0.0481738
625.625,452,158.1,0.04509385
630.65,452,158.18,0.04188829
635.675,452,158.23,0.03833634
640.7,452,158.28,0.03471447
645.725,452,158.4,0.03167548
650.75,452,158.55,0.02968672
655.775,452,158.71,0.02912878
660.8,452,158.72,0.03000627
665.825,452,158.63,0.03166635
670.85,452,158.55,0.03365457
675.875,452,158.4,0.03606532
680.9,452,158.22,0.03797333
685.925,452,158.04,0.03882204
690.95,452,157.86,0.03849119
695.975,452,157.88,0.03677674
701,452,157.82,0.03355286
706.025,452,157.68,0.0285947
711.05,452,157.53,0.02284388
716.075,452,157.36,0.01809601
721.1,452,157.23,0.01486452
726.125,452,157.26,0.01289966
731.15,452,157.43,0.01199882
736.175,452,157.58,0.01184411
741.2,452,157.6,0.01225119
746.225,452,157.53,0.01389219
751.25,452,157.48,0.01706676
756.275,452,157.41,0.02126399
761.3,452,157.29,0.02505971
766.325,452,157.15,0.02845738
771.35,452,156.99,0.03334126
776.375,452,156.83,0.04127637
781.4,452,156.68,0.0522492
786.425,452,156.54,0.06566083
791.45,452,156.23,0.08065634
796.475,452,155.74,0.09637037
801.5,452,155.11,0.1123711
806.525,452,154.42,0.1284626
811.55,452,153.66,0.1440838
816.575,452,152.91,0.1581436
821.6,452,152.25,0.1698558
826.625,452,151.54,0.1785948
831.65,452,150.62,0.1858088
836.675,452,149.77,0.192646
841.7,452,148.98,0.1985865
846.725,452,148.28,0.2047242
851.75,452,147.53,0.2082646
856.775,452,146.73,0.2052162
861.8,452,145.81,0.1965325
866.825,452,144.58,0.1816795
871.85,452,143.74,0.1693916
876.875,452,142.77,0.1530801
881.9,452,142.28,0.1332904
886.925,452,141.95,0.1151988
891.95,452,143.11,0.1005413
896.975,452,142.69,0.09167593
902,452,141.12,0.08761656
907.025,452,140.81,0.09173487
912.05,452,139.93,0.1001348
917.075,452,136.8,0.1094223
922.1,452,136.62,0.1120569
927.125,452,136.51,0.1110297
932.15,452,137.22,0.1072788
937.175,452,136.64,0.1020119
942.2,452,136.44,0.09782124
947.225,452,136.34,0.0991697
952.25,452,136.59,0.1010483
957.275,452,136.69,0.1035905
962.3,452,136.76,0.1154832
967.325,452,137.18,0.1374869
972.35,452,136.54,0.1643461
977.375,452,135.48,0.1899505
982.4,452,134.58,0.2121863
987.425,452,133.54,0.2266332
992.45,452,132.37,0.2301413
997.475,452,130.78,0.2082
1002.5,452,129.74,0.1517906
-2.5,457.05,136.93,0.2003297
2.525,457.05,137.62,0.2103597
7.55,457.05,138.39,0.2120492
12.575,457.05,139.13,0.2140132
17.6,457.05,139.73,0.2169159
22.625,457.05,140.18,0.2176403
27.65,457.05,140.56,0.2159684
32.675,457.05,141.05,0.2131013
37.7,457.05,141.88,0.2092664
42.725,457.05,142.75,0.2034379
47.75,457.05,143.52,0.1945895
52.775,457.05,144.2,0.1857272
57.8,457.05,144.95,0.1766492
62.825,457.05,145.65,0.1659362
67.85,457.05,146.19,0.153458
72.875,457.05,146.7,0.1395143
77.9,457.05,147.29,0.1235123
82.925,457.05,147.81,0.1063228
87.95,457.05,148.23,0.0888609
92.975,457.05,148.46,0.07163834
98,457.05,148.53,0.05505342
103.025,457.05,148.55,0.0395763
108.05,457.05,148.53,0.0265618
113.075,457.05,148.53,0.01802765
118.1,457.05,148.52,0.01594465
123.125,457.05,148.47,0.01952033
128.15,457.05,148.32,0.02558378
133.175,457.05,148.13,0.03214681
138.2,457.05,147.93,0.03751997
143.225,457.05,147.71,0.04034257
148.25,457.05,147.46,0.04076076
153.275,457.05,147.22,0.0406688
158.3,457.05,147.01,0.04109777
163.325,457.05,146.9,0.04205782
168.35,457.05,147.01,0.04340082
173.375,457.05,147.05,0.04500166
178.4,457.05,146.93,0.04635383
183.425,457.05,146.73,0.04680351
188.45,457.05,146.53,0.04568771
193.475,457.05,146.34,0.04322547
198.5,457.05,146.16,0.04102834
203.525,457.05,146.09,0.04163457
208.55,457.05,146.33,0.04643426
213.575,457.05,146.7,0.05388561
218.6,457.05,147.07,0.06141177
223.625,457.05,147.39,0.06680741
228.65,457.05,147.69,0.06846793
233.675,457.05,147.99,0.0663339
238.7,457.05,148.3,0.06203361
243.725,457.05,148.59,0.05760194
248.75,457.05,148.83,0.05368258
253.775,457.05,149.04,0.05023496
258.8,457.05,149.22,0.04731029
263.825,457.05,149.4,0.04515207
268.85,457.05,149.59,0.04392448
273.875,457.05,149.75,0.04352797
278.9,457.05,149.87,0.04370856
283.925,457.05,149.97,0.0441489
288.95,457.05,150.05,0.04470369
293.975,457.05,150.14,0.0451847
299,457.05,150.22,0.0457294
304.025,457.05,150.31,0.04646192
309.05,457.05,150.38,0.04745384
314.075,457.05,150.41,0.0487555
319.1,457.05,150.41,0.05041681
324.125,457.05,150.38,0.05266308
329.15,457.05,150.36,0.05599201
334.175,457.05,150.33,0.0606154
339.2,457.05,150.3,0.06620819
344.225,457.05,150.19,0.07219533
349.25,457.05,149.87,0.07814534
354.275,457.05,149.48,0.08387201
359.3,457.05,149.1,0.08895307
364.325,457.05,148.74,0.09287534
369.35,457.05,148.41,0.09528024
374.375,457.05,148.05,0.09631807
379.4,457.05,147.62,0.09679906
384.425,457.05,147.19,0.09647343
389.45,457.05,146.74,0.09307929
394.475,457.05,146.3,0.08432182
399.5,457.05,145.92,0.06952298
404.525,457.05,145.55,0.04999268
409.55,457.05,145.1,0.02853253
414.575,457.05,144.98,0.01770546
419.6,457.05,145.33,0.03508795
424.625,457.05,145.83,0.05857448
429.65,457.05,146.41,0.08034824
434.675,457.05,146.94,0.09789184
439.7,457.05,147.42,0.109635
444.725,457.05,147.97,0.1153281
449.75,457.05,148.72,0.1169385
454.775,457.05,149.39,0.1159766
459.8,457.05,149.88,0.1131982
464.825,457.05,150.29,0.1094432
469.85,457.05,150.62,0.1047698
474.875,457.05,150.9,0.0994819
479.9,457.05,151.12,0.09399277
484.925,457.05,151.32,0.0889893
489.95,457.05,151.7,0.08421277
494.975,457.05,152.14,0.07947808
500,457.05,152.52,0.07454807
505.025,457.05,152.84,0.06920081
510.05,457.05,153.12,0.06348157
515.075,457.05,153.41,0.05835877
520.1,457.05,153.69,0.05396502
525.125,457.05,153.93,0.05057427
530.15,457.05,154.18,0.04848599
535.175,457.05,154.43,0.04771912
540.2,457.05,154.63,0.04821574
545.225,457.05,154.78,0.04979207
550.25,457.05,154.87,0.05203311
555.275,457.05,155.06,0.05467049
560.3,457.05,155.33,0.05759647
565.325,457.05,155.6,0.06053475
570.35,457.05,155.83,0.06316221
575.375,457.05,156.09,0.06484155
580.4,457.05,156.34,0.06532166
585.425,457.05,156.61,0.0648209
590.45,457.05,156.93,0.06375055
595.475,457.05,157.23,0.06223968
600.5,457.05,157.45,0.06023851
605.525,457.05,157.65,0.05753088
610.55,457.05,157.82,0.05407642
615.575,457.05,158,0.05030435
620.6,457.05,158.19,0.04658458
625.625,457.05,158.32,0.0430241
630.65,457.05,158.36,0.03944774
635.675,457.05,158.38,0.03555881
640.7,457.05,158.43,0.03180693
645.725,457.05,158.52,0.02869242
650.75,457.05,158.66,0.0266904
655.775,457.05,158.79,0.02603585
660.8,457.05,158.84,0.0268623
665.825,457.05,158.82,0.02878674
670.85,457.05,158.78,0.03112832
675.875,457.05,158.75,0.03369998
680.9,457.05,158.64,0.03630013
685.925,457.05,158.49,0.03812897
690.95,457.05,158.23,0.03914835
695.975,457.05,158.03,0.03913761
